date,article,label,cleaned_article
11/01/24,"O líder do governo no Senado, Jaques Wagner, disse que todas as alternativas estão na mesa nos debates preliminares, desde manter a MP, retirá-la, editar uma nova medida ou mandar um projeto de lei.",-1,líder governo senado jaques wagner dizer alternativa mesa debate preliminar manter medida provisória editar medida mandar projeto lei
11/01/24,"O secretário-executivo do Ministério da Fazenda, Dario Durigan, que esteve reunido ontem com Pacheco, disse que é preciso prestigiar o Congresso, mas não se por perder o norte do equilíbrio das contas públicas.",-1,ministério fazenda dario durigan reunir pacheco dizer preciso prestigiar congresso perder norte equilíbrio conta público
11/01/24,"Questionado sobre a provável mudança da meta fiscal, Durigan disse que o tema não está sendo debatido, mas admitiu que a Fazenda pode desistir da promessa de déficit zero, caso o Parlamento vença a queda de braço da MP.",-1,questionar provável mudança meta fiscal durigan dizer tema ser debater admitir fazenda desistir promessa déficit caso parlamento vencer queda braço medida provisória
11/01/24,"ENTREGANDO OS PONTOS – Desde que o ano começou, o Ibovespa já queimou quase 3.500 pontos, desistindo das máximas de todos os tempos atingidas em 2023, na virada de chave que tem muito a ver com o Fed.",-1,entregando ano começar índice bovespa queimar quase desistir máxima tempo atingir virada chave fed
11/01/24,"Os comprados em Brasil estão todos na torcida por uma surpresa dovish no CPI nos EUA, para surfarem na onda do fluxo positivo, que levou a bolsa doméstica aos recordes em dezembro e tirou o dólar de R$ 5,00.",-1,comprado brasil torcida surpresa dovish índice preço consumidor estados unidos surfar onda fluxo positivo levar bolsa doméstico recorde dezembro tirar dólar
11/01/24,"Antes dos dados de inflação americanos, a cautela voltou a bater nesta 4ªF, em que o Ibovespa (-0,46%) voltou à faixa dos 130 mil pontos (130.841,09), com a queda em bloco das blue chips das commodities e dos bancos.",-1,dado inflação americano cautela voltar bater índice bovespa voltar faixa queda bloco blue chip commodities banco
11/01/24,"O minério de ferro caiu 3,02% em Dalian e pesou sobre as ações da Vale (-1,50%; R$ 72,23) e outras metálicas.",-1,minério ferro cair dalian pesar ação vale metálica
11/01/24,"A forte queda da commodity reflete uma espécie de tempestade perfeita, com paralisação de siderúrgicas na China para manutenção, sinais de desaceleração econômica, problemas no mercado imobiliário e alta de estoques.",-1,forte queda commodity refleter espécie tempestade perfeito paralisação siderúrgica china manutenção sinal desaceleração econômico problema mercado imobiliário alta estoque
11/01/24,"Um cenário que eleva a expectativa de anúncio de medidas de estímulo. Para analistas, enquanto a China não cortar juros e o compulsório bancário, o minério seguirá em queda.",-1,cenário eleva expectativa anúncio medida estímulo analista china cortar juro compulsório bancário minério seguir queda
11/01/24,"Petrobras sentiu o aumento inesperado dos estoques de petróleo e gasolina nos EUA. O papel ON caiu 0,99%, a R$ 39,03; o PN -0,92%, a R$ 37,75. Terceira maior queda do Ibov, Prio recuou 4,17% (R$ 44,35).",-1,petrobra sentir aumento inesperado estoque petróleo gasolinar estados unidos papel on cair pn queda ibov prio recuar
11/01/24,"O DoE mostrou em seu relatório semanal que o volume armazenado de óleo bruto cresceu 1,338 milhão de barris nos EUA, contra uma expectativa de -600 mil barris.",-1,doe mostrar relatório semanal volume armazenar óleo bruto crescer milhão barri estados unidos expectativa barri
11/01/24,"Os de gasolina deram um salto de 8,03 milhões de barris, bem mais que os 2,1 milhões esperados, e os de destilados subiram 6,53 milhões de barris, ante previsão de +1 milhão.",-1,gasolina dar salto milhão barri milhão esperar destilado subir milhão barri ante previsão milhão
11/01/24,"As cotações do barril, que subiam até a divulgação dos números, viraram para o negativo. O Brent/março terminou o dia valendo menos 1,01%, a US$ 76,80 por barril, na ICE. O WTI/fev, -1,20%, a US$ 71,37, na Nymex.",-1,cotação barril subir divulgação virar negativo brent março terminar dia valer barril ice wti fev nymex
11/01/24,"Ainda no Ibov, bancos também ficaram no vermelho: Bradesco PN (-1,72%; R$ 16,02) e ON (-1,70%; R$ 14,45), unit do Santander (-1,23%; R$ 30,61) e BB (-0,17%; R$ 54,43). Mais uma vez, Itaú fechou estável (-0,09%; R$ 33,29).",-1,ibov banco ficar vermelho bradesco pn on unit santander banco brasil itaú fechar estável
11/01/24,"Varejo e consumo cederam. GPA (-3,83%, R$ 3,77), Casas Bahia (-3,47%, R$ 10,57) e Alpargatas (-3,04%, R$ 9,24) estiveram entre as maiores quedas numa lista liderada pela MRV (-4,71%; R$ 9,51) e CVC (-4,41%, R$ 3,25).",-1,varejo consumo ceder gpa casas bahia alpargatas grande queda lista liderar mrv cvc
11/01/24,"Na ponta oposta, Embraer avançou 3,38%, a R$ 22,32, a maior alta do dia.",-1,ponta oposto embraer avançar alta dia
11/01/24,"Eletrobras PNB, com +3,03% (R$ 47,53), e ON, +2,59% (R$ 42,76, disparou com a perspectiva de derrota do governo na Ação Direta de Inconstitucionalidade (Adin), em que questiona o modelo de privatização da companhia.",-1,eletrobras pnb on disparar perspectiva derrota governo ação direta inconstitucionalidade adin questionar modelo privatização companhia
11/01/24,"FIM DA ESTIAGEM – O hiato de IPOs na B3 deve ter fim no 2Tri, segundo a expectativa de bancos de investimentos.",1,estiagem hiato ipos expectativa banco investimento
11/01/24,"De setembro de 2021, quando a Vittia, de fertilizantes, estreou na bolsa, já se passaram 28 meses sem sequer uma oferta inicial de ações, a maior seca em 20 anos.",1,setembro vittia fertilizante estrear bolsa passar sequer oferta inicial ação seca ano
11/01/24,"Bank of America e Morgan Stanley esperam uma retomadas dos IPOs com os sinais de que o Fed encerrou seu ciclo de aperto e com a expectativa de que o Banco Central continue cortando a Selic, diz a Bloomberg.",1,bank of america morgan stanley esperar retomada ipos sinal fed encerrar ciclo aperto expectativa banco central continuar cortar especial liquidação custódia bloomberg
11/01/24,"Empresas dos setores de infraestrutura, varejo, tecnologia e imobiliário estão entre as candidatas a acessar o mercado, segundo o BofA. Para Fábio Nazari (BTG Pactual), as condições são as melhores dos últimos três anos.",1,empresa setor infraestrutura varejo tecnologia imobiliário candidata acessar mercado fábio nazari btg pactual condição bom último ano
11/01/24,"MARASMO – Sem querer arriscar um movimento mais brusco antes do CPI e do IPCA, as taxas dos DIs e o câmbio passaram mais um dia oscilando dentro de intervalos estreitos.",1,marasmo querer arriscar movimento brusco índice preço consumidor índice nacional preço consumidor amplo taxa dis câmbio passar dia oscilar intervalo estreito
11/01/24,"Num fechamento sem direção única, as taxas subiram na ponta curta da curva, sob influência da alta dos retornos dos Treasuries e em meio à leitura hawkish das declarações de Guillen.",1,fechamento direção único taxa subir ponta curto curva influência alta retorno treasuries leitura hawkish declaração guillen
11/01/24,"O DI para Jan/25 subiu a 10,135%, (de 10,110% na véspera) e o DI Jan/26, a 9,775% (de 9,770%). O Jan/27 caiu a 9,880% (de 9,896%); Jan29, a 10,245% (10,291%); Jan/31, a 10,470% (10,523%); e Jan/33, a 10,580% (10,633%).",1,depósito interfinanceiro subir véspera depósito interfinanceiro cair
11/01/24,"No câmbio, o dólar oscilou três centavos entre a máxima e a mínima do dia e terminou em baixa de 0,30%, a R$ 4,8916. O recuo, segundo operadores, foi puxado pela entrada de recursos de exportações.",1,câmbio dólar oscilar centavo grande mínima dia terminar baixa recuo operador puxar entrada recurso exportação
11/01/24,"Guillen comemorou o fato de o BC não ter feito intervenções no câmbio no ano passado, seja injetando recursos novos no sistema ou através de leilões de venda, recompra ou swap cambial. Só promoveu rolagem de posições.",1,guillen comemorar fato banco central fazer intervenção câmbio ano passado ser injetar recurso leilão venda recompra swap cambial promover rolagem posição
11/01/24,"Foi a primeira vez em 24 anos, desde que o Brasil adotou câmbio flutuante, que o BC não operou o mercado.",1,ano brasil adotar câmbio flutuante banco central operar mercado
11/01/24,"Guillen salientou que alguns países sofreram mais com o câmbio no ano passado, mas que o comportamento no Brasil ocorreu dentro do desejável.",1,guillen salientar país sofrer câmbio ano passado comportamento brasil ocorrer desejável
11/01/24,"Na visão do Citibank, o real deve continuar sustentado, já que as operações de carry trade devem seguir “interessantes”, porque os cortes na Selic estão “lentos o suficiente” para manter uma “gordura” nas operações.",1,visão citibank real continuar sustentar operação carry trade seguir interessante corte especial liquidação custódia lento suficiente manter gordura operação
11/01/24,"O MENSAGEIRO DO FED – A fala hawkish de Williams em NY, que pegou os negócios na reta final do pregão, desacelerou o ritmo de alta das bolsas em Wall Street e intensificou o impulso dos juros dos Treasuries longos.",1,mensageiro fed falar hawkish williams ny pegar negócio reta pregão desacelerar ritmo alta bolsa wall street intensificar impulso juro treasuries longo
11/01/24,"A taxa da Note-10 anos marcou máxima de 4,047%, antes de fechar a 4,043%, porque bateu a suspeita de que, independentemente de como vier o CPI hoje, o Fed possa estar disposto a adiar o início dos cortes do juro.",1,taxa ano marcar grande fechar bater suspeita independentemente vier índice preço consumidor hoje fed poder disposto adiar início corte juro
11/01/24,"O retorno do T-bond de 30 anos subiu a 4,213% (de 4,186%). O da Note de 2 anos recuou a 4,354%, de 4,362%.",1,retorno ano subir note ano recuar
11/01/24,"Apesar de a fala de Williams ter reduzido o fôlego das bolsas em NY, o mercado seguiu na crença inabalável, por ora, de que o juro dos EUA ainda cairá 150pb em 2024.",1,apesar fala williams reduzir fôlego bolsa ny mercado seguir crença inabalável juro estados unidos cair
11/01/24,"O monitoramento do CME Group mostra a taxa terminal entre 3,75% e 4% no fim deste ano.",1,monitoramento cme group mostrar taxa terminal ano
11/01/24,"O Dow Jones subiu 0,45% (37.695,40 pontos), o S&P 500 ganhou 0,57% (4.783,39) e o Nasdaq avançou 0,75% (14.969,65), com destaque para Meta (+3,65%). O Mizuho elevou o preço-alvo do papel de US$ 400 para US$ 470.",1,dow jones subir ganhar nasdaq avançar destaque meta mizuho elevar papel
11/01/24,"O dólar perdeu terreno para os seus pares mais importantes e o índice DXY caiu 0,20%, a 102,362 pontos. O euro subiu 0,39%, a US$ 1,0965, a libra avançou 0,25%, a US$ 1,2731, e o iene caiu 0,91%, a 145,79/US$.",1,dólar perder terreno par importante índice dxy cair euro subir libra avançar iene cair
11/01/24,"No BCE, os sinais sobre os juros continuam conflitantes.",1,bce sinal juro continuar conflitante
11/01/24,"A diretora Isabel Schnabel acha cedo para discutir cortes. Ela quer ver mais dados que confirmem a desinflação no bloco, apesar do alerta do vice Luis de Guindos de que a zona do euro já pode ter entrado em recessão.",1,diretora isabel schnabel achar discutir corte dado confirmar desinflação bloco apesar alerta vice luis guindos zona euro entrar recessão
