DATE,TIME,HEADING,ARTICLE CONTENT,LABEL,COMMENTS
2022-11-24,11:47,"EUA/S&P Global: PMI composto de novembro sobe a 55,3, de 54,1",,0.0,Notícias do mercado de ações não afetam a taxa de câmbio
2022-11-24,11:47,"PMI Industrial fica dentro do estimado, 48,8, de 48,5; PMI de Serviços sobe a 57, de 55 (consenso 55,2)",,0.0,Notícias do mercado de ações não afetam a taxa de câmbio
2022-11-24,11:56,MERCADOS: Ibovespa sobe com Petrobras anunciando pagamento de dividendos extraordinários,"O investidor fecha a semana sem o plano de corte de gastos, que ficou para 2ªF ou 3ªF, mas com  o anúncio de Petrobras de pagar dividendos extraordinários em dezembro. A notícia divulgada ontem junto com o Plano Estratégico da estatal apoia alta do Ibovespa aos 127.617,38  pontos (+0,55%).  dolar (R$ 5,8314, em +0,34%) e juros avançam depois de alguma oscilação nas primeiras horas de negociação em meio à busca por segurança no exterior por tensões geopolíticas  após o rali provocado pela eleição de Trump. A cautela sustenta o índice DXY aos 107,633 pontos (+0,62%), no caminho de sua oitava semana de ganhos, e derruba os rendimentos dos Treasuries. Em NY, as bolsas sobem (Dow +0,68%; S&P +0,31% e Nasdaq +0,07%) de olho nos dados de atividade empresarial para avaliar a força da economia e o caminho do Fed para as taxas de juros. As chances atuais são de 59,6%  de um corte em dezembro de 25 pb, após a precificação quase total de uma redução no início do mês.",0.0,Notícias do mercado de ações não afetam a taxa de câmbio
2022-11-24,12:03,"EUA/Univ. Michigan: Índice de Sentimento do Consumidor em novembro sobe a 71,8, abaixo da previsão de 73,3",,0.0,Opinião da Universidade não afeta o câmbio
2022-11-24,12:03,"Expectativa de inflação de 1 ano cai a 2,6%, de 2,7%; de cinco anos sobe a 3,2%, de 3%",,0.0,
2022-11-24,12:16,"_Em coletiva para  comentar o Plano Estratégico, a presidente da Petrobras Magda Chambriard diz que relatório deve confirmar que a meta de fiscal de 2024 será cumprida e que o pagamento de dividendos mostram que empresa vai entregar o que foi planejado. Segundo ela, companhia retomou a visão de longo prazo abandonada há cinco anos e quer liderar transição energética. ""Entregamos um terço da energia primária consumida no Brasil"", afirmou. Magna disse que previsão é de crescimento junto com o País, sendo que petróleo e gás seguem como foco nos próximos cinco anos._",,0.0,Notícias do mercado de ações não afetam a taxa de câmbio
2022-11-24,12:21,"Ibovespa faz nova máxima aos 127.996,83 pontos (+0,85%)",,0.0,Notícias do mercado de ações não afetam a taxa de câmbio
2022-11-24,12:22,Petrobras: Magda reitera responsabilidade e zêlo pela rentabilidade nos projetos da estatal,,0.0,Notícias do mercado de ações não afetam a taxa de câmbio
2022-11-24,12:24,"EUA/Treasuries: rendimento de 2 anos passa a subir após dados, a 4,36%, de 4,34%; o de 10 anos exibe viés de queda a 4,41%",,-1.0,"A taxa de juros americana de curto prazo subindo, retira capital de países emergentes"
2022-11-24,12:27,"Petrobras/Magda: ""A Petrobras vinha entregando menos capex do que seu seu guidance; desde agosto estamos entregando 100% dentro do guidance no desembolso do capex e na produção",,0.0,Notícias do mercado de ações não afetam a taxa de câmbio
2022-11-24,12:27,Esses resultados e os dividendos extraordinários mostram que a Petrobras é perfeitamente capaz e irá entregar esse plano estratégico nesse rumo para 2050,,0.0,Notícias do mercado de ações não afetam a taxa de câmbio
2022-11-24,12:29,Petrobras: Magda aponta geração de impostos de US$ 254 bilhões a partir dos investimentos de US$ 111 bi,,0.0,Notícias do mercado de ações não afetam a taxa de câmbio
2022-11-24,12:42,"A Senacon, ligada ao Ministério da Justiça, abriu processo contra 14 operadoras de planos de saúde e quatro administradoras de planos",,0.0,Notícias do mercado de ações não afetam a taxa de câmbio
2022-11-24,12:42,"Secretaria vê  ""aumento expressivo"" (24,4% a mais do que em 2023) do número de reclamações de usuários por cancelamento dos contratos pelas operadoras, sendo 11,7 mil queixas no ano até agosto",,0.0,Notícias do mercado de ações não afetam a taxa de câmbio
2022-11-24,12:42,"Foram notificados Amil, Unimed Nacional, Bradesco Saúde, SulAmérica, Hapvida, Porto Seguro Saúde, Care Plus, Golden Cross, MedSênior, Qualicorp, Allcare, Omint, Prevent Senior e Assim Saúde",,0.0,Notícias do mercado de ações não afetam a taxa de câmbio
2022-11-24,12:45,"Petrobras/Magda: ""Entregamos projetos atrativos, rentáveis, sustentáveis e de apoio à comunidade. O plano é extremamente factível, realista e relativamente fácil e entregar""",,0.0,Notícias do mercado de ações não afetam a taxa de câmbio
2022-11-24,12:45,Companhia vai se transformar na maior patrocinadora do futebol feminino do País e vamos investir R$ 250 milhões em projetos culturais até fim de 2025,,0.0,Notícias do mercado de ações não afetam a taxa de câmbio
2022-11-24,13:02,"Petrobras sobe mais de 4% durante coletiva sobre o Plano estratégico: ON a R$ 43,15 (+5,01%) e PN a R$ 39,43 (+4,01%)",,0.0,Notícias do mercado de ações não afetam a taxa de câmbio
2022-11-24,13:21,"Em encontro com BC, economistas esperam mais desancoragem e debatem alta de 0,75pp da Selic em dezembro","Os economistas que se reuniram hoje com o diretor de Política econômica do Banco Central, Diogo Guillen, alertaram para uma tendência de piora das expectativas no Focus. 
Por isso, eles chegaram a debater se o Copom deveria acelerar o ritmo de aperto na próxima reunião, em dezembro, e aumentar a Selic em 0,75 pp. Conforme apurou o *Broadcast*, essa alternativa foi mencionada por alguns participantes, mesmo sem ser o cenário-base da maioria. 
Em linhas gerais, os analistas disseram que as tradicionais revisões de cenário de fim de ano devem levar a uma nova rodada de desancoragem das expectativas, que vem sendo tratada com preocupação pelo BC. 
Um grande consenso do encontro foi de que os números de atividade de setembro surpreenderam.",0.0,Notícia vaga
2022-11-24,13:34,"Europa/Fechamento: FTSE100 de Londres sobe 1,44%; DAX de Frankfurt ganha 0,83%; CAC40 de Paris avança 0,51%",,0.0,Notícias do mercado de ações não afetam a taxa de câmbio
2022-11-24,13:34,"Stoxx600 fecha em alta de 1,18%, aos 508,45 pontos",,0.0,Notícias do mercado de ações não afetam a taxa de câmbio
2022-11-24,13:40,"Relatório Bimestral de Receitas e Despesas será divulgado às 17h30, informa ministério do Planejamento; coletiva às 18h",,0.0,Notícia política baixo impacto
2022-11-24,13:46,"Petrobras/Melgarejo: Com os R$ 20 bi anunciados ontem, distribuiremos R$ 64,2 bi em dividendos neste ano","O diretor Financeiro e de Relações com Investidores da Petrobras, Fernando Melgarejo, disse que, considerando os R$ 20 bilhões anunciados ontem, a companhia vai distribuir R$ 64,2 bilhões neste ano. ""Já havíamos falado que iríamos avaliar dividendo extraordinário durante o plano estratégico."" Ele disse ainda que a empresa está ""super confortável"" com a distribuição de dividendos.",0.0,Notícias do mercado de ações não afetam a taxa de câmbio
2022-11-24,14:01,MERCADOS: Bolsas europeias sobem com aposta de mais cortes de juros após novos sinais de fraqueza da atividade,"As bolsas europeias registraram ganhos expressivos nesta 6ªF, com investidores apostando que o BCE e o BoE deverão acelerar o ciclo de afrouxamento monetário, após uma nova rodada de indicadores de atividade fracos na região. O PMI composto preliminar em novembro da zona do euro caiu para 48,1, no menor nível em 10 meses. O PIB da Alemanha do 3TRI24 encolheu 0,3% na comparação anual. No Reino Unido, o PMI composto recuou para 49,9, menor patamar em 13 meses. Em Londres, o FTSE 100 subiu 1,38%. Em Frankfurt, o DAX avançou 0,92%. Em Paris, o CAC40 ganhou 0,58%. E o índice Stoxx600 fechou em alta de 1,18%, aos 508,47 pontos.",0.0,Notícias do mercado de ações não afetam a taxa de câmbio
2022-11-24,14:09,"EUA: Em vitória para Trump, juiz adia indefinidamente sentença por condenação em caso de suborno de ex-atriz porno","O juiz Juan Merchan, responsável pelo processo contra Donald Trump pela compra do silêncio da ex-atriz porno Stormy Daniels decidiu hoje adiar indefinidamente o anúncio da sentença do caso, o que representa uma vitória para o presidente eleito, que retornará à Casa Branca em janeiro. 
Merchan autorizou os advogados de Trump a apresentarem, antes de 2 de dezembro, um recurso para a anulação do processo, e, consequentemente, a suspensão do anúncio da pena. 
O republicano havia sido declarado culpado em 30 de maio. A equipe jurídica de Trump citou uma decisão da Suprema Corte que dá aos presidentes ampla imunidade para atos oficiais.",0.0,Crimes do Trump não afetam a taxa de câmbio
2022-11-24,14:19,BCE/Villeroy de Galhau: Corremos o risco de manter economia da Europa desnecessariamente lenta,"O dirigente do BCE e presidente do BC da França, François Villeroy de Galhau, disse que os dirigentes estão confiantes de que a vitória contra a inflação está próxima, mas é preciso prestar atenção ao ""equilíbrio de riscos"", incluindo o risco da inflação ficar abaixo da meta ou de a atividade econômica ser mantida ""desnecessariamente lenta"". ""Apesar das possíveis oscilações para cima e para baixo nos próximos meses, estamos muito confiantes de que nossa meta de 2% será alcançada de forma sustentável"", disse Galhau em evento em Frankfurt, acompanhado do dirigente do BCE e presidente do BC da Alemanha, Joachim Nagel.",0.0,Notícia política baixo impacto
2022-11-24,14:20,EMPRESAS: Petrobras amplia ritmo de ganhos e recupera R$ 30 bi em valor de mercado,"As ações da Petrobras ampliam o ritmo de ganhos, tendência apoiada no anúncio da distribuição de dividendos extraordinários no valor de R$ 20 bilhões, realizado na véspera. Em destaque no ranking positivo do Ibovespa, Petrobras ON registrava, há pouco, +5,60% (R$ 43,39) e Petrobras PN, +4,33% (R$ 39,55). Com essa movimentação altista, a estatal recupera, de ontem para hoje, R$ 30 bilhões em valor de mercado, alcançando R$ 548,1 bilhões, de acordo com o *Broadcast*, o maior patamar desde maio.",0.0,Notícias do mercado de ações não afetam a taxa de câmbio
2022-11-24,14:27,"UBS BB reitera recomendação de compra para Petrobras PN, com preço-alvo de R$ 47",,0.0,Notícias do mercado de ações não afetam a taxa de câmbio
2022-11-24,14:27,"Plano de negócios para 2025 a 2029 e pagamento de R$ 20 bi em dividendos são importantes para reduzir riscos da tese de investimentos da estatal, avalia o banco",,0.0,Notícias do mercado de ações não afetam a taxa de câmbio
2022-11-24,14:36,Principais dirigentes de BCs europeus alertam que economia da região corre risco devido à paralisia política,"Os três principais dirigentes de bancos centrais da União Europeia alertaram hoje sobre o declínio econômico do bloco, afirmando que a paralisia política está tornando a Europa ainda mais vulnerável em uma potencial guerra comercial com os EUA. Em uma declaração conjunta, o presidente do Bundesbank, Joachim Nagel, e o chefe do Banque de France, François Villeroy de Galhau, disseram que o continente seria ""condenado"" se a Alemanha e a França não conseguirem reviver a ""ação conjunta franco-alemã"". O apelo foi feito em um artigo publicado nos jornais *Frankfurter Allgemeine Zeitung* e no *Le Monde*. O texto argumenta que a vitória de Donald Trump provavelmente aumentará a pressão sobre a economia da Europa, já em dificuldades, e ""deveria ser vista como um alerta"". Já a presidente do BCE, Christine Lagarde, fez um discurso ressaltando a ""urgência"" da reforma dos mercados de capitais, que não havia ""sido acompanhada por progresso tangível"" apesar dos riscos crescentes. Lagarde criticou os ""mercados financeiros extraordinariamente fragmentados"" da Europa e implorou aos líderes políticos para ""ignorar os interesses estabelecidos que são protegidos como uma fortaleza nos tempos antigos"".",,
2022-11-24,14:41,"EMPRESAS: CVM emite parecer contra impedimento de Gasparino na Petrobras, após reclamação sobre conflito de interesses","A CVM emitiu parecer técnico contrário ao impedimento de Marcelo Gasparino nos Conselhos de Administração da Petrobras e da Eletrobras no tema de energias renováveis, em resposta a reclamação de um investidor não identificado, que alegou suposto conflito de interesses na atuação do executivo, informa o *Valor*, que teve acesso ao parecer do órgão. O documento diz que ""não se justifica a adoção de diligências por esta área técnica até o surgimento de novos fatos"". Na reclamação, encaminhada à CVM em abril, o investidor pediu a apuração do caso, ao entender que o conselheiro não poderia atuar como administrador da Petrobras, porque a Eletrobras seria concorrente no segmento de energias renováveis.",0.0,Notícias do mercado de ações não afetam a taxa de câmbio
2022-11-24,14:46,"CMN regulamenta LCD, novo título de renda fixa com isenção de IR para pessoa física","O Conselho Monetário Nacional (CMN) regulamentou ontem a Letra de Crédito de Desenvolvimento (LCD), o mais novo título de renda fixa. A LCD adquirida por pessoas físicas poderá ser incluída no rol de garantias do Fundo Garantidor de Créditos (FGC). Além da regulamentação do CMN, o próprio BC também autorizou ontem que a B3 atue como unidade depositária do título junto à autoridade monetária. A LCD tem como objetivo ampliar o leque de captação de recursos pelas instituições de fomento. Para isso, o título traz uma série de vantagens tributárias, como isenção de Imposto de Renda para pessoas físicas e alíquota reduzida, de 15%, para pessoas jurídicas. Cada instituição poderá emitir até R$ 10 bilhões anuais em LCD.",0.0,Notícias do mercado de ações não afetam a taxa de câmbio
