DataHora,Manchete,Direção
2024-11-26 10:28:00,Maiores altas do Ibovespa:,Diminuição
2024-11-26 10:28:00,Maiores baixas do Ibovespa:,Diminuição
2024-11-26 10:28:00,"JBS informa ao mercado que a CRGI reduziu participação em ações ordinárias de 5% para 4,97%",Diminuição
2024-11-26 10:33:00,Reação ao IPCA-15,Diminuição
2024-11-26 10:33:00,"Itaú: Alta indica deterioração da inflação, com surpresa para cima vindo de itens que não compõem os núcleos; qualitativo piorou na margem",Diminuição
2024-11-26 11:31:00,"NY/Abertura: Dow Jones -026% (44.619,76); S&P 0,23% (6.000,99); Nasdaq 0,28% (19.107,42)",Diminuição
2024-11-26 11:34:00,Reação ao IPCA-15,Diminuição
2024-11-26 11:34:00,"Andréa Angelo (Warren): Qualitativamente os dados vieram melhores do que esperado, apesar da aceleração",Diminuição
2024-11-26 11:34:00,Serviços intensivos no trabalho vieram um pouco abaixo; notícia não é tão ruim quanto a headline,Diminuição
2024-11-26 11:34:00,"Warren estima inflação cheia para novembro de 0,35% após 0,56% em outubro",Diminuição
2024-11-26 11:47:00,México: Presidenta Cláudia Sheinbaum reage a Trump e diz que não será com ameças que ele irá lidar com a questão migratória,Diminuição
2024-11-26 11:47:00,"Para ela, as tarifas (25%) não são aceitáveis e causariam inflação e perdas de emprego nos EUA",Diminuição
2024-11-26 11:47:00,Sheinbaum diz esperar que sua equipe e a de Trump possam se encontrar e conversar,Diminuição
2024-11-26 11:52:00,MERCADOS: Ibovespa sobe com alta nas commodities enquanto aguarda pacote fiscal,Diminuição
2024-11-26 12:02:00,"EUA/Conference Board: Confiança ao Consumidor de novembro sobe a 111,7, ante consenso de111,3",Diminuição
2024-11-26 12:09:00,Reação ao IPCA-15,Aumento
2024-11-26 12:09:00,"Kinitro/João Savignon: Principal surpresa partiu de passagens aérea (23%) ; quando olhamos para curto prazo, temos uma leitura um pouco pior",Aumento
2024-11-26 12:09:00,"Projeção é de IPCA a 4,9% em 2024, bem acima do teto da meta",Aumento
2024-11-26 12:26:00,"Em fala no encontro da Indústria da Construção, Lula disse estar satisfeito com a economia brasileira já que o País está com o menor índice de desemprego desde 2012, inflação controlada, economia crescendo acima do previsto. Também garantiu que não faltará crédito para construção de casas.",Aumento
2024-11-26 12:45:00,"Lula pede um programa para construção de banheiro, afirmando que 4 milhões de pessoas não têm banheiro em casa no País",Aumento
2024-11-26 12:45:00,"Não vem a Fazenda dizer que é gasto; não é, é respeito",Aumento
2024-11-26 12:47:00,"Lira critica carta do Carrefour e diz ser temerário que governo, Congresso e Itamaraty não se posicionem de forma mais firme",Aumento
2024-11-26 13:15:00,"Lira: Carta do Carrefour foi muito fraca, dado o estrago de imagem que o CEO produziu",Diminuição
2024-11-26 13:21:00,Lira diz que ainda aguarda reunião sobre o pacote fiscal,Diminuição
2024-11-26 13:31:00,"BTG/Mansueto: Cenário ficou mais adverso, precisa de ajuste fiscal estrutural",Diminuição
2024-11-26 13:33:00,"Europa/Fechamento: FTSE100 de Londres cai 0,37%; DAX de Frankfurt recua 0,52%; CAC40 de Paris perde 0,83%",Diminuição
2024-11-26 13:33:00,"Stoxx600 fecha em baixa de 0,54%, aos 506,04 pontos",Diminuição
2024-11-26 13:40:00,EMPRESAS: Cade pede mais documentos sobre fusão entre Petz e Cobasi,Aumento
2024-11-26 13:59:00,MERCADOS: Bolsas da Europa fecham em baixa após Trump reiterar planos de protecionismo nos EUA,Diminuição
2024-11-26 14:02:00,EMPRESAS: Light obtém liminar para evitar aporte bilionário antes de renovação da concessão,Diminuição
2024-11-26 14:16:00,"Santander mantém indicação de compra para Braskem, com preço-alvo de R$ 27",Aumento
2024-11-26 14:16:00,Banco avalia que empresa permanece focada na sua resiliência financeira e sustentabilidade ao longo do ciclo petroquímico,Aumento
2024-11-26 14:22:00,EMPRESAS: Brava Energia salta mais de 11% e lidera ganhos do Ibovespa,Aumento
2024-11-26 14:23:00,EUA/Biden deve anunciar cessar-fogo entre Israel e o Hezbollah ainda hoje (fontes da CBS News),Aumento
2024-11-26 14:23:00,Pausa no conflito será imediata; forças de Israel terão 60 dias para se retirarem do Líbano; cessar-fogo terá apoio dos EUA e França,Aumento
2024-11-26 14:32:00,"Taxa Ptax fecha em R$ 5,7990, baixa de 0,02%",Diminuição
2024-11-26 14:36:00,EMPRESAS: IRB se destaca entre as maiores altas após mudança de perspectiva de rating,Aumento
2024-11-26 14:46:00,"Aneel aprova uso de bonus de Itaipu de R$ 1,3 bi para aliviar contas de luz; medida começa em janeiro",Aumento
2024-11-26 14:52:00,Opep inicia negociações para adiar novamente retomada da produção,Aumento
2024-11-26 14:53:00,EMPRESAS: Carrefour amplia ritmo de ganhos após retratação de CEO global,Aumento
2024-11-26 15:06:00,"MERCADOS: Bancos sustentam Ibovespa, enquanto montadoras penalizam Dow Jones; juros seguem comportados após IPCA-15",Aumento
2024-11-26 15:09:00,"Ibovespa renova máxima aos 130.167 pontos, alta de 0,88%",Diminuição
2024-11-26 15:13:00,Cobre recua após Trump reiterar plano de impor tarifas às importações da China,Aumento
2024-11-26 15:13:00,"Na Comex, o contrato para dezembro caiu 1,24%, a US$ 4,0490 por libra-peso",Aumento
2024-11-26 15:13:00,"Na LME, o contrato para três meses tinha baixa de 0,86% há pouco, para US$ 8.966,50 por tonelada",Aumento
2024-11-26 15:21:00,Israel/Netanyahu: Trago ao gabinete os termos de um acordo; duração dependerá dos eventos,Aumento
2024-11-26 15:21:00,"Se Hezbollah desrespeitar acordo, nós vamos atacá-lo",Aumento
2024-11-26 15:21:00,Cessar-fogo com Hazbollah nos permitirá focar na frente contra o Irã,Aumento
2024-11-26 15:30:00,"Santander mantém recomendação neutra para Ambev, com preço-alvo de R$ 15",Aumento
2024-11-26 15:30:00,"Banco avalia que ambiente competitivo para a empresa melhore em 2025, na medida em que concorrentes podem ser pressionados por custos crescentes",Aumento
2024-11-26 15:42:00,Israel/Netanyahu confirma cessar-fogo com Hezbollah e promete focar nas ameaças do Irã e do Hamas,Diminuição
2024-11-26 15:47:00,Haddad avalia fazer pronunciamento à nação na 5aF para justificar pacote de contenção de gastos,Diminuição
2024-11-26 15:52:00,Reforma tributária: Appy diz que alíquota de construção e imóveis pode ser definida nesta semana,Diminuição
2024-11-26 15:56:00,"MERCADOS: Ouro fica de lado, dividido entre cessar-fogo em Israel e ameaça protecionista de Trump",Aumento
2024-11-26 15:58:00,"EMPRESAS: Na contramão da commodity, metálicas recuam sob efeito de decisão de Trump",Diminuição
2024-11-26 16:00:00,Veja como estão os mercados antes da Ata do Fed,Diminuição
2024-11-26 16:01:00,Veja a íntegra da Ata do Fed,Aumento
2024-11-26 16:04:00,Ata do Fed: Membros concordaram que atividade continua se expandindo em ritmo sólido,Aumento
2024-11-26 16:04:00,Alguns dirigentes disseram que pode ser feita pausa nos juros se inflação seguir elevada,Aumento
2024-11-26 16:04:00,Alguns dirigentes defenderam acelerar cortes se mercado de trabalho piorar,Aumento
2024-11-26 16:06:00,"Ata do Fed: Houve progresso em direção à meta de 2%, mas inflação segue elevada",Diminuição
2024-11-26 16:06:00,Para muitos dirigentes incerteza sobre juro neutro complica avaliação; incerteza torna apropriado reduzir juro gradualmente,Diminuição
2024-11-26 16:06:00,"Membros concordaram em retirar menção de ""grande confiança"" de inflação rumo à meta",Diminuição
2024-11-26 16:08:00,Ata do Fed: Quase todos os dirigentes julgam que riscos a metas de emprego e inflação estão equilibrados,Diminuição
2024-11-26 16:08:00,Membros levarão em conta dados futuros ao considerarem ajustes adicionais,Diminuição
2024-11-26 16:08:00,"Dirigentes acreditam que, se dados vierem como esperado, juros cairão gradualmente",Diminuição
2024-11-26 16:08:00,Política não está com trajetória predefinida e depende da evolução da economia,Diminuição
2024-11-26 16:08:00,Membros estão preparados para justar política se surgirem riscos,Diminuição
2024-11-26 16:11:00,Ata do Fed: Alguns dirigentes avaliam que riscos negativos à economia e ao emprego diminuíram,Diminuição
2024-11-26 16:11:00,Política deve equilibrar risco de cortar juros rápido ou devagar demais,Diminuição
2024-11-26 16:16:00,"GRADUALISMO. A Ata do Fed voltou a defender o gradualismo nas próximas decisões de política monetária, repetindo o tom dado pelo comunicado e pelas recentes declarações de Jerome Powell. Segundo a Ata, ""ao discutirem as perspectivas para a política monetária, os participantes anteciparam que se os dados continuarem vindo como esperado, com a inflação caindo de forma sustentável para 2% e a economia permanecendo perto do emprego máximo, será provavelmente apropriado avançar gradualmente para uma posição política mais neutra ao longo do tempo"". A Ata também reforça a preocupação do Fed sobre os riscos de cortar os juros muito rapidamente ou agir lentamente. Da mesma forma, a resiliência da economia e o risco de repique da inflação elevam a incerteza sobre qual seria a atual taxa neutra de juros da economia.",Aumento
2024-11-26 16:18:00,"Ata do Fed: Dirigentes veem emprego sólido, mas greve e furacões trouxeram volatilidade",Aumento
2024-11-26 16:18:00,Alguns dirigentes veem deterioração do setor imobiliário comercial perdendo força,Aumento
2024-11-26 16:19:00,Ata do Fed: Dirigentes permanecem confiantes de que inflação caminha sustentadamente para meta de 2%,Aumento
2024-11-26 16:19:00,Alguns dirigentes notam risco de queda da inflação demorar mais do que o esperado,Aumento
2024-11-26 16:21:00,"Bolsas em NY perdem força após Ata do Fed: Dow Jones -0,07%; S&P500 0,29%; Nasdaq 0,32%",Diminuição
2024-11-26 16:21:00,"Ibovespa tenta se manter acima dos 130 mil pontos: 0,77% (130.029)",Diminuição
2024-11-26 16:39:00,"Fazenda informa que Haddad participou de reunião extraordinária do CMN, realizada hoje, entre 16h e 16h30",Diminuição
2024-11-26 16:43:00,"CME: Após Ata do Fed, aposta em corte de 25 pb em dezembro sobe para 59,6%, de 52,3% ontem",Diminuição
2024-11-26 16:50:00,EUA: Trump também irá taxar importações de petróleo do México e do Canadá em 25% (fontes da Reuters),Aumento
2024-11-26 16:50:00,"Ibovespa renova máxima aos 130.340 pontos, alta de 1,01%",Aumento
2024-11-26 16:55:00,"WTI para janeiro recua 0,25%, a US$ 68,77 por barril, na Nymex",Aumento
2024-11-26 16:56:00,MERCADOS: Petróleo fecha em leve queda após Israel confirmar cessar-fogo com Hezbollah; expectativa sobre Opep limita baixa,Aumento
2024-11-26 17:02:00,CNA vai entrar com ação na União Europeia contra Carrefour e outras empresas (Broadcast),Diminuição
2024-11-26 17:03:00,"dolar à vista fecha em leve alta de 0,04%, a R$ 5,8081, após oscilar entre R$ 5,7830 e R$ 5,8285",Diminuição
2024-11-26 17:14:00,"EMPRESAS: Petrobras opera no campo negativo, na contramão de seus pares juniores",Diminuição
2024-11-26 17:19:00,"MERCADOS: dolar fica estável perante o real, no aguardo de pacote; peso mexicano e dolar canadense derretem com Trump",Aumento
2024-11-26 17:24:00,"dolar futuro para dezembro dispara 0,46%, a R$ 5,8300",Diminuição
2024-11-26 17:25:00,Líder do governo no Senado diz que pacote de corte de gastos só deve ser votado em 2025 (O Globo),Diminuição
2024-11-26 17:26:00,"Juros futuros viram e passam a subir: DI Jan27 a 13,400%; Jan29 a 13,155%; Jan31 a 12,990%",Diminuição
2024-11-26 17:33:00,Lira cogita convocação extraordinária da Câmara para votar regulamentação da reforma tributária em janeiro (Folha),Diminuição
2024-11-26 17:33:00,"Na prática, os deputados podem trabalhar até dia 21/12, uma 6aF; ou seja, mais 18 dias úteis",Diminuição
2024-11-26 17:33:00,Medida seria para pressionar Senado acelerar a tramitação da regulamentação; sessões extraordinárias são recurso extremo,Diminuição
2024-11-26 17:38:00,Líder do governo no Senado diz que Haddad deve ir ao Senado na 5aF e que votação de pacote deve ficar para 2025,Diminuição
2024-11-26 17:44:00,EUA/Biden: Governos do Líbano e Israel aceitaram proposta para acabar guerra com Hezbollah,Diminuição
2024-11-26 17:44:00,Israel não começou essa guerra; povo libanês também não buscou essa guerra,Diminuição
2024-11-26 17:44:00,Cessar-fogo entra em vigor às 4h pelo horário local; hostilidades acabarão,Diminuição
2024-11-26 17:44:00,"Junto com a França, nos comprometemos a trabalhar com Israel e Líbano para cumprir acordo, com cessar-fogo permanente",Diminuição
2024-11-26 17:47:00,"EUA/Biden: Se Hezbollah descumprir acordo, Israel terá direito de autodefesa",Aumento
2024-11-27 09:02:00,"dolar abre a R$ 5,8060 (-0,04%) e dolar futuro, a R$ 5,8065 (-0,10%)",Aumento
2024-11-27 09:02:00,Juros futuros abrem em alta,Aumento
2024-11-27 09:02:00,"Ibovespa futuro cai 0,09% (130.580)",Aumento
2024-11-27 09:15:00,Começa evento de abertura do G20 Tech Sprint no Banco Central,Diminuição
2024-11-27 09:15:00,Evento terá abertura do diretor Paulo Pichetti,Diminuição
2024-11-27 09:22:00,"Joe Biden diz que tentará novo cessar-fogo em Gaza, com libertação dos reféns e sem o Hamas no poder",Diminuição
2024-11-27 09:22:00,"Presidente americano diz que fará esforço em conjunto com a Turquia, Egito, Catar, Israel e outros",Diminuição
2024-11-27 09:31:00,MERCADOS: dolar e juros sobem com fiscal no radar e na contramão do exterior,Aumento
2024-11-27 09:55:00,"Lula deve receber Lira e Pacheco no final da tarde no Planalto, dizem fontes da Broadcast",Aumento
2024-11-27 09:55:00,"Apresentação aos líderes da Câmara deve ser hoje à tarde; aos líderes do Senado, amanhã de manhã",Aumento
2024-11-27 10:17:00,Maiores altas do Ibovespa:,Aumento
2024-11-27 10:17:00,Maiores baixas do Ibovespa:,Aumento
2024-11-27 10:18:00,Lula fala na abertura do Encontro Nacional da Indústria,Aumento
2024-11-27 10:19:00,AOVIVO/Lula diz que crescimento este ano ultrapassará 3%,Aumento
2024-11-27 10:19:00,"Lula: a economia real pode ser sempre maior do que dados fictícios da opinião dos especialistas, que não são especialistas mas especuladores",Aumento
2024-11-27 10:19:00,Estes estão sempre jogando a economia para baixo,Aumento
2024-11-27 10:24:00,AOVIVO/Lula: Quero que o agronegócio continue crescendo e continue dando raiva em deputado francês,Diminuição
2024-11-27 10:24:00,E vamos fazer o acordo com a União Europeia e pretendo assinar o acordo ainda esse ano,Diminuição
2024-11-27 10:25:00,AOVIVO/Lula diz ao presidente da CNI que quer fazer uma grande reunião com empresários indianos,Diminuição
2024-11-27 10:26:00,"AOVIVO/Lula: Para mim política econômica não é concentração de riqueza, mas sim distribuição de oportunidades",Diminuição
2024-11-27 10:28:00,"AOVIVO/Lula: Não quero brigar com EUA, nem saber se presidente é Trump ou Biden",Diminuição
2024-11-27 10:33:00,AOVIVO/Lula: Qual a explicação da taxa de juros estar do jeito que está hoje?,Diminuição
2024-11-27 10:33:00,Temos a inflação controlada e outros dados positivos,Diminuição
2024-11-27 10:33:00,Não vejo nenhum motivo para as pessoas estarem pessimistas,Diminuição
2024-11-27 10:33:00,"EUA/Depto do Comércio: 2a leitura do PIB do 3TRI aponta alta a 2,8%, no consenso",Diminuição
2024-11-27 10:35:00,"AOVIVO/Lula: Depois que formos em Japão, em março, se preparem, temos que levar muitos empresários ao Japão",Diminuição
2024-11-27 10:35:00,"E depois vamos passar no Vietnã; não podemos ficar presos, temos que procurar mercados novos",Diminuição
2024-11-27 10:35:00,"Comércio é competição, comércio é guerra",Diminuição
2024-11-27 10:35:00,"EUA/Depto do Comércio: inflação do PCE no 3TRI sobe 1,5%, de 2,5%",Diminuição
2024-11-27 10:35:00,"Núcleo do PCE no 3TRI 2,1% de 2,8%",Diminuição
2024-11-27 10:35:00,Lula encerra discurso em evento da indústria e diz que os empresários devem cobrar dele como estará o país em dezembro de 2026,Diminuição
2024-11-27 10:50:00,"PIB dos EUA cresce em ritmo sólido de 2,8%, ajudado pelos gastos do consumidor",Diminuição
2024-11-27 11:20:00,EUA: Pedidos semanais de auxílio-desemprego caem ainda mais,Aumento
2024-11-27 11:46:00,"EUA/ISM Chicago: PMI em novembro cai a 40,2; consenso 44",Aumento
